Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,FLAG_CHURN,avg_transaction_value,trans_freq_ratio,amt_freq_ration,spend_to_limit_ratio,revolving_ratio,inactive_ratio,contacts_inactivity_ratio,relationship_intensity,ct_volatility,amt_volatility
47,M,3,Graduate,Unknown,Less than $40K,Blue,43,1,3,3,2781.0,1950,831.0,0.98,9331,93,0.5,0.701,0,100.33333333333333,2.1627906976744184,217.0,3.3552678892484717,0.7011866235167206,0.25,0.75,0.023255813953488372,0.5,0.020000000000000018
42,F,5,Graduate,Unknown,Less than $40K,Blue,37,2,3,2,6250.0,1835,4415.0,0.644,4042,60,0.714,0.294,0,67.36666666666666,1.6216216216216217,109.24324324324324,0.64672,0.2936,0.25,0.5,0.05405405405405406,0.28600000000000003,0.356
44,F,5,Graduate,Divorced,Less than $40K,Blue,38,2,1,3,3842.0,2459,1383.0,0.691,13598,119,0.725,0.64,0,114.26890756302521,3.1315789473684212,357.8421052631579,3.539302446642374,0.640031233732431,0.08333333333333333,1.5,0.05263157894736842,0.275,0.30900000000000005
46,F,3,Unknown,Single,$40K - $60K,Blue,39,4,3,3,9110.0,2517,6593.0,1.052,5290,69,0.816,0.276,1,76.66666666666667,1.7692307692307692,135.64102564102564,0.5806805708013172,0.2762897914379802,0.25,0.75,0.10256410256410256,0.18400000000000005,0.052000000000000046
38,F,2,Uneducated,Single,Less than $40K,Blue,25,2,3,1,2468.0,872,1596.0,0.991,4426,76,1.111,0.353,0,58.23684210526316,3.04,177.04,1.793354943273906,0.353322528363047,0.25,0.25,0.08,0.11099999999999999,0.009000000000000008
55,M,3,Graduate,Single,$60K - $80K,Blue,46,2,4,2,4178.0,0,4178.0,0.882,7914,54,0.862,0.0,1,146.55555555555554,1.173913043478261,172.04347826086956,1.8942077549066538,0.0,0.3333333333333333,0.4,0.043478260869565216,0.138,0.118
45,M,3,Graduate,Unknown,$80K - $120K,Blue,34,6,6,3,2210.0,759,1451.0,0.892,2755,53,0.559,0.343,0,51.9811320754717,1.5588235294117647,81.02941176470588,1.246606334841629,0.3434389140271493,0.5,0.42857142857142855,0.17647058823529413,0.44099999999999995,0.10799999999999998
65,M,1,College,Married,Less than $40K,Blue,56,5,3,2,4189.0,0,4189.0,0.715,1597,31,0.722,0.0,0,51.516129032258064,0.5535714285714286,28.517857142857142,0.3812365719742182,0.0,0.25,0.5,0.08928571428571429,0.278,0.28500000000000003
49,F,3,College,Married,Less than $40K,Blue,29,6,1,2,2548.0,1998,550.0,0.679,4702,79,0.927,0.784,0,59.51898734177215,2.7241379310344827,162.13793103448276,1.8453689167974883,0.7841444270015698,0.08333333333333333,1.0,0.20689655172413793,0.07299999999999995,0.32099999999999995
45,M,3,Graduate,Married,$80K - $120K,Silver,36,6,2,3,34516.0,0,34516.0,0.534,3530,68,0.659,0.0,0,51.911764705882355,1.8888888888888888,98.05555555555556,0.10227141036041257,0.0,0.16666666666666666,1.0,0.16666666666666666,0.34099999999999997,0.46599999999999997
27,M,0,Unknown,Married,$40K - $60K,Blue,14,4,1,4,3823.0,2130,1693.0,0.371,2026,49,0.441,0.557,0,41.3469387755102,3.5,144.71428571428572,0.5299503008108815,0.5571540674862673,0.08333333333333333,2.0,0.2857142857142857,0.5589999999999999,0.629
44,F,1,Unknown,Married,Less than $40K,Blue,38,5,2,4,3242.0,799,2443.0,0.459,1424,37,0.028,0.246,0,38.486486486486484,0.9736842105263158,37.473684210526315,0.4392350400987045,0.24645280690931523,0.16666666666666666,1.3333333333333333,0.13157894736842105,0.972,0.5409999999999999
33,M,2,Post-Graduate,Single,$80K - $120K,Blue,24,2,3,2,4178.0,2463,1715.0,0.815,16216,107,0.814,0.59,0,151.55140186915887,4.458333333333333,675.6666666666666,3.8812829104834847,0.5895165150789852,0.25,0.5,0.08333333333333333,0.18600000000000005,0.18500000000000005
45,F,4,College,Married,Less than $40K,Blue,36,5,2,3,4187.0,2199,1988.0,0.908,4647,81,0.884,0.525,0,57.370370370370374,2.25,129.08333333333334,1.109863864342011,0.5251970384523525,0.16666666666666666,1.0,0.1388888888888889,0.11599999999999999,0.09199999999999997
40,M,2,Unknown,Single,$40K - $60K,Blue,36,6,6,1,4947.0,0,4947.0,0.751,4497,84,0.826,0.0,0,53.535714285714285,2.3333333333333335,124.91666666666667,0.9090357792601577,0.0,0.5,0.14285714285714285,0.16666666666666666,0.17400000000000004,0.249
49,F,4,High School,Single,Less than $40K,Silver,40,5,3,5,13704.0,2127,11577.0,0.805,15872,116,0.681,0.155,0,136.82758620689654,2.9,396.8,1.1582019848219498,0.15521015761821366,0.25,1.25,0.125,0.31899999999999995,0.19499999999999995
52,F,4,Graduate,Single,Less than $40K,Blue,46,3,3,3,3231.0,2215,1016.0,0.515,4610,90,0.607,0.686,0,51.22222222222222,1.9565217391304348,100.21739130434783,1.4268028474156609,0.6855462705044878,0.25,0.75,0.06521739130434782,0.393,0.485
54,F,3,Uneducated,Single,Unknown,Blue,36,5,1,2,11975.0,1542,10433.0,0.77,1211,35,0.4,0.129,0,34.6,0.9722222222222222,33.638888888888886,0.10112734864300627,0.12876826722338205,0.08333333333333333,1.0,0.1388888888888889,0.6,0.22999999999999998
38,M,4,High School,Single,$80K - $120K,Gold,36,6,1,3,34516.0,1140,33376.0,0.815,1445,45,0.957,0.033,0,32.111111111111114,1.25,40.138888888888886,0.041864642484644804,0.03302816085293777,0.08333333333333333,1.5,0.16666666666666666,0.04300000000000004,0.18500000000000005
46,F,1,College,Married,Less than $40K,Blue,23,5,2,1,1723.0,1010,713.0,0.704,4112,82,0.864,0.586,0,50.146341463414636,3.5652173913043477,178.7826086956522,2.3865351131746952,0.5861868833430064,0.16666666666666666,0.3333333333333333,0.21739130434782608,0.136,0.29600000000000004
38,M,3,Uneducated,Married,$60K - $80K,Blue,36,5,2,3,3421.0,2308,1113.0,2.037,2269,39,1.053,0.675,0,58.17948717948718,1.0833333333333333,63.02777777777778,0.6632563577901198,0.6746565331774335,0.16666666666666666,1.0,0.1388888888888889,0.052999999999999936,1.037
48,F,5,High School,Single,Less than $40K,Blue,40,1,4,3,8297.0,2517,5780.0,0.899,9819,74,0.682,0.303,1,132.6891891891892,1.85,245.475,1.1834397975171749,0.3033626612028444,0.3333333333333333,0.6,0.025,0.31799999999999995,0.10099999999999998
52,F,1,Graduate,Single,Less than $40K,Blue,44,5,2,2,2019.0,991,1028.0,0.799,3603,59,0.967,0.491,0,61.067796610169495,1.3409090909090908,81.88636363636364,1.7845468053491829,0.4908370480435859,0.16666666666666666,0.6666666666666666,0.11363636363636363,0.03300000000000003,0.20099999999999996
26,F,0,Unknown,Single,Unknown,Blue,13,4,1,2,4395.0,1240,3155.0,0.662,2272,46,0.438,0.282,0,49.391304347826086,3.5384615384615383,174.76923076923077,0.5169510807736064,0.2821387940841866,0.08333333333333333,1.0,0.3076923076923077,0.562,0.33799999999999997
49,M,3,Graduate,Single,$60K - $80K,Blue,32,3,1,4,7154.0,1472,5682.0,1.002,3607,59,0.735,0.206,0,61.13559322033898,1.84375,112.71875,0.5041934582051999,0.20575901593514118,0.08333333333333333,2.0,0.09375,0.265,0.0020000000000000018
53,M,1,Graduate,Single,$80K - $120K,Blue,36,4,2,4,17742.0,1463,16279.0,0.803,3369,55,0.774,0.082,0,61.25454545454546,1.5277777777777777,93.58333333333333,0.1898884004058167,0.08245970014654493,0.16666666666666666,1.3333333333333333,0.1111111111111111,0.22599999999999998,0.19699999999999995
52,M,2,Graduate,Married,$80K - $120K,Blue,42,5,3,2,21782.0,1006,20776.0,0.654,1537,35,0.591,0.046,0,43.91428571428571,0.8333333333333334,36.595238095238095,0.07056285005968231,0.04618492333119089,0.25,0.5,0.11904761904761904,0.40900000000000003,0.346
33,F,3,College,Single,$40K - $60K,Blue,26,6,3,5,6316.0,1344,4972.0,0.823,2401,71,0.732,0.213,0,33.816901408450704,2.730769230769231,92.34615384615384,0.38014566181127296,0.21279290690310323,0.25,1.25,0.23076923076923078,0.268,0.17700000000000005
42,M,3,Graduate,Single,$40K - $60K,Blue,30,6,2,2,8960.0,1054,7906.0,0.414,1488,26,0.368,0.118,0,57.23076923076923,0.8666666666666667,49.6,0.16607142857142856,0.11763392857142857,0.16666666666666666,0.6666666666666666,0.2,0.632,0.5860000000000001
60,M,1,Uneducated,Married,Less than $40K,Blue,36,1,3,4,3316.0,0,3316.0,0.372,1684,19,0.188,0.0,1,88.63157894736842,0.5277777777777778,46.77777777777778,0.5078407720144753,0.0,0.25,1.0,0.027777777777777776,0.812,0.628
31,M,1,College,Single,$40K - $60K,Blue,22,4,1,3,9096.0,0,9096.0,0.768,2318,54,0.688,0.0,0,42.925925925925924,2.4545454545454546,105.36363636363636,0.2548372911169745,0.0,0.08333333333333333,1.5,0.18181818181818182,0.31200000000000006,0.23199999999999998
31,F,1,High School,Single,Less than $40K,Blue,22,5,1,5,6662.0,0,6662.0,0.934,3264,83,0.766,0.0,0,39.325301204819276,3.772727272727273,148.36363636363637,0.48994296007205046,0.0,0.08333333333333333,2.5,0.22727272727272727,0.23399999999999999,0.06599999999999995
40,M,3,Unknown,Single,$40K - $60K,Blue,28,4,1,1,3563.0,1707,1856.0,0.506,1482,42,0.312,0.479,0,35.285714285714285,1.5,52.92857142857143,0.41594162222845915,0.4790906539433062,0.08333333333333333,0.5,0.14285714285714285,0.688,0.494
42,F,4,Post-Graduate,Married,Less than $40K,Blue,36,4,2,3,3188.0,2002,1186.0,0.825,4606,83,0.804,0.628,0,55.493975903614455,2.3055555555555554,127.94444444444444,1.444792973651192,0.6279799247176914,0.16666666666666666,1.0,0.1111111111111111,0.19599999999999995,0.17500000000000004
47,F,3,Unknown,Married,Unknown,Blue,27,1,3,3,24987.0,824,24163.0,0.691,3995,64,0.561,0.033,0,62.421875,2.3703703703703702,147.96296296296296,0.15988313923240086,0.03297714811702085,0.25,0.75,0.037037037037037035,0.43899999999999995,0.30900000000000005
26,M,0,Graduate,Single,$60K - $80K,Blue,13,3,3,3,7102.0,0,7102.0,0.537,2411,41,0.281,0.0,0,58.80487804878049,3.1538461538461537,185.46153846153845,0.3394818361025063,0.0,0.25,0.75,0.23076923076923078,0.719,0.46299999999999997
55,F,2,College,Single,$40K - $60K,Blue,35,4,4,4,1438.3,696,742.3,0.888,4307,76,0.9,0.484,0,56.671052631578945,2.1714285714285713,123.05714285714286,2.994507404574845,0.4839046096085657,0.3333333333333333,0.8,0.11428571428571428,0.09999999999999998,0.11199999999999999
46,F,2,High School,Single,Less than $40K,Blue,35,6,3,3,2170.0,1498,672.0,0.64,4569,79,0.881,0.69,0,57.835443037974684,2.257142857142857,130.54285714285714,2.105529953917051,0.6903225806451613,0.25,0.75,0.17142857142857143,0.119,0.36
46,M,3,High School,Single,$60K - $80K,Silver,29,4,3,3,34516.0,2040,32476.0,0.764,3754,53,1.038,0.059,0,70.83018867924528,1.8275862068965518,129.44827586206895,0.10876115424730559,0.059103024684204426,0.25,0.75,0.13793103448275862,0.038000000000000034,0.236
26,F,0,Graduate,Single,$40K - $60K,Blue,13,5,1,2,5655.0,0,5655.0,0.842,2312,61,0.649,0.0,0,37.90163934426229,4.6923076923076925,177.84615384615384,0.40884173297966403,0.0,0.08333333333333333,1.0,0.38461538461538464,0.351,0.15800000000000003
51,F,1,Unknown,Married,$40K - $60K,Blue,36,2,3,2,2710.0,0,2710.0,0.999,4724,60,0.395,0.0,1,78.73333333333333,1.6666666666666667,131.22222222222223,1.7431734317343173,0.0,0.25,0.5,0.05555555555555555,0.605,0.0010000000000000009
47,F,4,Uneducated,Married,$40K - $60K,Blue,36,3,1,3,14241.0,2081,12160.0,0.909,1581,44,0.833,0.146,0,35.93181818181818,1.2222222222222223,43.916666666666664,0.11101748472719612,0.14612737869531633,0.08333333333333333,1.5,0.08333333333333333,0.16700000000000004,0.09099999999999997
41,M,2,Graduate,Married,$80K - $120K,Blue,36,6,3,3,9133.0,2140,6993.0,0.649,4101,88,0.63,0.234,0,46.60227272727273,2.4444444444444446,113.91666666666667,0.4490309865323552,0.23431512098981713,0.25,0.75,0.16666666666666666,0.37,0.351
45,F,3,Post-Graduate,Married,Unknown,Blue,38,5,2,1,2883.0,1732,1151.0,0.638,4053,85,0.635,0.601,0,47.68235294117647,2.236842105263158,106.65789473684211,1.4058272632674298,0.6007630939993063,0.16666666666666666,0.3333333333333333,0.13157894736842105,0.365,0.362
36,M,2,College,Single,$60K - $80K,Blue,25,5,3,2,1438.3,0,1438.3,0.579,2882,68,0.619,0.0,0,42.38235294117647,2.72,115.28,2.0037544323159286,0.0,0.25,0.5,0.2,0.381,0.42100000000000004
38,F,1,Unknown,Single,Less than $40K,Blue,36,3,2,3,3764.0,0,3764.0,0.583,1572,57,0.357,0.0,0,27.57894736842105,1.5833333333333333,43.666666666666664,0.41764080765143463,0.0,0.16666666666666666,1.0,0.08333333333333333,0.643,0.41700000000000004
47,F,4,Unknown,Single,Less than $40K,Blue,36,2,2,1,7940.0,1669,6271.0,0.696,15445,118,0.934,0.21,0,130.88983050847457,3.2777777777777777,429.02777777777777,1.9452141057934509,0.21020151133501258,0.16666666666666666,0.3333333333333333,0.05555555555555555,0.06599999999999995,0.30400000000000005
48,F,3,Graduate,Married,Unknown,Blue,41,1,2,2,8074.0,2426,5648.0,0.72,5372,93,0.788,0.3,0,57.763440860215056,2.268292682926829,131.02439024390245,0.6653455536289323,0.30047064651969285,0.16666666666666666,0.6666666666666666,0.024390243902439025,0.21199999999999997,0.28
55,F,0,Uneducated,Unknown,Unknown,Blue,39,4,3,3,11249.0,2012,9237.0,0.659,3882,55,0.964,0.179,0,70.58181818181818,1.4102564102564104,99.53846153846153,0.3450973419859543,0.1788603431416126,0.25,0.75,0.10256410256410256,0.03600000000000003,0.34099999999999997
57,M,2,Post-Graduate,Divorced,$60K - $80K,Blue,51,2,3,3,5479.0,1200,4279.0,0.798,7960,86,0.458,0.219,0,92.55813953488372,1.6862745098039216,156.07843137254903,1.4528198576382552,0.21901806899069173,0.25,0.75,0.0392156862745098,0.542,0.20199999999999996
44,F,2,High School,Single,Unknown,Blue,37,6,2,1,4559.0,1680,2879.0,0.628,4934,76,0.949,0.369,0,64.92105263157895,2.054054054054054,133.35135135135135,1.0822548804562404,0.368501864443957,0.16666666666666666,0.3333333333333333,0.16216216216216217,0.051000000000000045,0.372
56,M,1,Unknown,Unknown,$60K - $80K,Blue,43,2,2,3,10602.0,1083,9519.0,0.656,14084,91,0.75,0.102,0,154.76923076923077,2.116279069767442,327.5348837209302,1.3284285983776647,0.10215053763440861,0.16666666666666666,1.0,0.046511627906976744,0.25,0.344
46,F,1,Graduate,Married,Less than $40K,Blue,40,6,2,2,5157.0,1485,3672.0,0.699,4417,77,0.711,0.288,0,57.36363636363637,1.925,110.425,0.8565057203800659,0.2879581151832461,0.16666666666666666,0.6666666666666666,0.15,0.28900000000000003,0.30100000000000005
38,F,3,Uneducated,Married,Less than $40K,Blue,23,6,2,2,5645.0,0,5645.0,1.05,1527,32,0.455,0.0,0,47.71875,1.391304347826087,66.3913043478261,0.2705048715677591,0.0,0.16666666666666666,0.6666666666666666,0.2608695652173913,0.5449999999999999,0.050000000000000044
41,M,5,Graduate,Single,$80K - $120K,Blue,28,3,2,0,2491.0,1979,512.0,0.629,1911,35,0.75,0.794,0,54.6,1.25,68.25,0.7671617824167001,0.7944600562023284,0.16666666666666666,0.0,0.10714285714285714,0.25,0.371
34,M,1,Unknown,Single,$80K - $120K,Blue,22,1,2,2,3711.0,1413,2298.0,0.175,3922,51,0.645,0.381,1,76.90196078431373,2.3181818181818183,178.27272727272728,1.0568579897601724,0.3807599029911075,0.16666666666666666,0.6666666666666666,0.045454545454545456,0.355,0.825
41,F,3,Uneducated,Married,$40K - $60K,Blue,36,1,3,4,3606.0,0,3606.0,0.37,1829,41,0.519,0.0,1,44.609756097560975,1.1388888888888888,50.80555555555556,0.507210205213533,0.0,0.25,1.0,0.027777777777777776,0.481,0.63
40,F,2,Post-Graduate,Divorced,Unknown,Blue,27,6,3,1,8494.0,2023,6471.0,0.871,4486,77,0.974,0.238,0,58.25974025974026,2.8518518518518516,166.14814814814815,0.5281375088297622,0.23816811867200377,0.25,0.25,0.2222222222222222,0.026000000000000023,0.129
39,M,4,Post-Graduate,Married,$120K +,Blue,29,6,3,3,8700.0,1742,6958.0,0.454,2306,50,0.613,0.2,1,46.12,1.7241379310344827,79.51724137931035,0.2650574712643678,0.20022988505747127,0.25,0.75,0.20689655172413793,0.387,0.546
54,M,1,Uneducated,Single,$120K +,Blue,36,5,1,2,34516.0,0,34516.0,0.452,3918,67,1.094,0.0,0,58.47761194029851,1.8611111111111112,108.83333333333333,0.11351257387878086,0.0,0.08333333333333333,1.0,0.1388888888888889,0.09400000000000008,0.548
37,F,1,High School,Single,Unknown,Blue,28,4,3,2,2458.0,642,1816.0,0.666,4627,90,0.698,0.261,0,51.41111111111111,3.2142857142857144,165.25,1.8824247355573638,0.2611879576891782,0.25,0.5,0.14285714285714285,0.30200000000000005,0.33399999999999996
58,M,3,High School,Married,$60K - $80K,Blue,40,6,1,3,8308.0,2517,5791.0,1.455,1915,37,1.056,0.303,0,51.75675675675676,0.925,47.875,0.23050072219547424,0.302961001444391,0.08333333333333333,1.5,0.15,0.05600000000000005,0.45500000000000007
42,F,4,College,Divorced,$40K - $60K,Blue,36,4,3,2,3734.0,2517,1217.0,0.724,4792,87,0.74,0.674,0,55.08045977011494,2.4166666666666665,133.11111111111111,1.2833422603106588,0.674076057846813,0.25,0.5,0.1111111111111111,0.26,0.276
50,M,3,High School,Single,$80K - $120K,Silver,41,2,2,1,34516.0,0,34516.0,0.627,15059,118,0.735,0.0,0,127.61864406779661,2.8780487804878048,367.2926829268293,0.4362904160389385,0.0,0.16666666666666666,0.3333333333333333,0.04878048780487805,0.265,0.373
40,M,2,College,Married,$40K - $60K,Gold,31,1,2,1,3735.0,1474,2261.0,0.798,15039,130,0.757,0.395,0,115.68461538461538,4.193548387096774,485.1290322580645,4.026506024096386,0.39464524765729586,0.16666666666666666,0.3333333333333333,0.03225806451612903,0.243,0.20199999999999996
46,M,3,Uneducated,Married,$60K - $80K,Gold,33,3,1,3,34516.0,713,33803.0,0.772,7750,82,0.608,0.021,0,94.51219512195122,2.484848484848485,234.84848484848484,0.22453354965812955,0.02065708656854792,0.08333333333333333,1.5,0.09090909090909091,0.392,0.22799999999999998
38,M,2,High School,Married,$60K - $80K,Blue,33,6,3,4,5940.0,1101,4839.0,0.942,1872,34,1.125,0.185,0,55.05882352941177,1.0303030303030303,56.72727272727273,0.3151515151515151,0.18535353535353535,0.25,1.0,0.18181818181818182,0.125,0.05800000000000005
38,M,3,Uneducated,Married,$60K - $80K,Blue,18,6,3,4,3417.0,1749,1668.0,0.57,2068,34,0.619,0.512,0,60.8235294117647,1.8888888888888888,114.88888888888889,0.6052092478782558,0.5118525021949079,0.25,1.0,0.3333333333333333,0.381,0.43000000000000005
37,F,3,Graduate,Single,$40K - $60K,Blue,25,2,2,3,9875.0,1239,8636.0,0.939,8920,105,0.694,0.125,0,84.95238095238095,4.2,356.8,0.9032911392405063,0.12546835443037974,0.16666666666666666,1.0,0.08,0.30600000000000005,0.061000000000000054
26,F,1,Unknown,Single,Less than $40K,Blue,36,4,3,3,2557.0,1990,567.0,0.575,2266,57,0.357,0.778,0,39.75438596491228,1.5833333333333333,62.94444444444444,0.88619475948377,0.7782557684786859,0.25,0.75,0.1111111111111111,0.643,0.42500000000000004
42,F,4,Graduate,Single,Less than $40K,Blue,36,6,2,2,2803.0,0,2803.0,0.623,2216,40,0.6,0.0,1,55.4,1.1111111111111112,61.55555555555556,0.7905815198002141,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.4,0.377
48,F,3,College,Married,Less than $40K,Blue,36,4,1,2,2544.0,0,2544.0,0.759,3593,64,1.0,0.0,0,56.140625,1.7777777777777777,99.80555555555556,1.4123427672955975,0.0,0.08333333333333333,1.0,0.1111111111111111,0.0,0.241
38,F,4,Graduate,Married,$40K - $60K,Blue,22,4,3,4,2997.0,1969,1028.0,1.235,2807,60,0.714,0.657,0,46.78333333333333,2.727272727272727,127.5909090909091,0.9366032699366033,0.6569903236569903,0.25,1.0,0.18181818181818182,0.28600000000000003,0.2350000000000001
40,M,2,Graduate,Single,$120K +,Blue,33,3,1,2,20891.0,1213,19678.0,0.717,14641,117,0.773,0.058,0,125.13675213675214,3.5454545454545454,443.6666666666667,0.7008281077976162,0.058063280838638646,0.08333333333333333,1.0,0.09090909090909091,0.22699999999999998,0.28300000000000003
49,F,4,Graduate,Married,Less than $40K,Blue,36,3,3,3,1438.3,666,772.3,0.675,4759,90,0.667,0.463,0,52.87777777777778,2.5,132.19444444444446,3.3087672947229367,0.46304665229785164,0.25,0.75,0.08333333333333333,0.33299999999999996,0.32499999999999996
44,F,3,Graduate,Married,Unknown,Blue,36,4,2,3,21242.0,819,20423.0,0.499,1283,37,0.542,0.039,0,34.67567567567568,1.0277777777777777,35.638888888888886,0.06039920911401939,0.038555691554467565,0.16666666666666666,1.0,0.1111111111111111,0.45799999999999996,0.501
46,M,3,High School,Married,$80K - $120K,Blue,27,4,2,3,4964.0,2316,2648.0,0.793,3279,66,0.941,0.467,0,49.68181818181818,2.4444444444444446,121.44444444444444,0.6605560032232071,0.4665592264302981,0.16666666666666666,1.0,0.14814814814814814,0.05900000000000005,0.20699999999999996
48,M,3,Graduate,Single,$60K - $80K,Blue,42,3,2,4,19075.0,0,19075.0,0.807,2013,32,0.455,0.0,1,62.90625,0.7619047619047619,47.92857142857143,0.1055307994757536,0.0,0.16666666666666666,1.3333333333333333,0.07142857142857142,0.5449999999999999,0.19299999999999995
49,F,2,Unknown,Married,Less than $40K,Blue,32,3,1,3,1438.3,710,728.3,0.683,3808,80,0.569,0.494,0,47.6,2.5,119.0,2.6475700479733018,0.49363832302023225,0.08333333333333333,1.5,0.09375,0.43100000000000005,0.31699999999999995
55,F,2,Graduate,Married,Less than $40K,Silver,45,6,3,3,12207.0,0,12207.0,0.319,5838,74,1.056,0.0,1,78.89189189189189,1.6444444444444444,129.73333333333332,0.47825018432047184,0.0,0.25,0.75,0.13333333333333333,0.05600000000000005,0.681
43,F,0,High School,Married,Less than $40K,Blue,35,1,1,0,8401.0,1085,7316.0,0.696,7697,98,0.508,0.129,0,78.54081632653062,2.8,219.9142857142857,0.9162004523271039,0.12915129151291513,0.08333333333333333,0.0,0.02857142857142857,0.492,0.30400000000000005
48,F,1,Unknown,Unknown,$40K - $60K,Blue,36,3,1,3,2447.0,1991,456.0,0.719,4228,82,0.708,0.814,0,51.5609756097561,2.2777777777777777,117.44444444444444,1.7278299959133634,0.8136493665713118,0.08333333333333333,1.5,0.08333333333333333,0.29200000000000004,0.281
58,F,1,Uneducated,Unknown,$40K - $60K,Blue,39,5,1,1,2406.0,0,2406.0,1.016,4450,73,0.698,0.0,0,60.95890410958904,1.8717948717948718,114.1025641025641,1.8495428096425603,0.0,0.08333333333333333,0.5,0.1282051282051282,0.30200000000000005,0.016000000000000014
52,M,3,Uneducated,Married,$80K - $120K,Blue,40,4,1,3,21877.0,1073,20804.0,0.908,3283,56,1.0,0.049,0,58.625,1.4,82.075,0.1500662796544316,0.049046944279380174,0.08333333333333333,1.5,0.1,0.0,0.09199999999999997
60,F,1,Graduate,Married,Unknown,Blue,52,2,3,3,13312.0,1974,11338.0,0.898,14336,106,0.656,0.148,0,135.24528301886792,2.0384615384615383,275.6923076923077,1.0769230769230769,0.1482872596153846,0.25,0.75,0.038461538461538464,0.344,0.10199999999999998
48,F,3,Post-Graduate,Divorced,Less than $40K,Blue,36,5,3,1,9943.0,2138,7805.0,0.949,8325,54,1.0,0.215,1,154.16666666666666,1.5,231.25,0.8372724529819974,0.2150256461832445,0.25,0.25,0.1388888888888889,0.0,0.051000000000000045
37,F,2,Uneducated,Married,Less than $40K,Blue,28,5,2,4,6660.0,1362,5298.0,1.36,2660,51,0.759,0.205,0,52.15686274509804,1.8214285714285714,95.0,0.3993993993993994,0.2045045045045045,0.16666666666666666,1.3333333333333333,0.17857142857142858,0.241,0.3600000000000001
45,F,3,Graduate,Unknown,Less than $40K,Blue,32,6,1,3,2900.0,2018,882.0,0.705,4467,79,0.756,0.696,0,56.54430379746835,2.46875,139.59375,1.5403448275862068,0.6958620689655173,0.08333333333333333,1.5,0.1875,0.244,0.29500000000000004
40,M,4,Unknown,Single,$60K - $80K,Blue,30,4,3,6,18975.0,0,18975.0,1.028,4803,65,0.548,0.0,1,73.8923076923077,2.1666666666666665,160.1,0.2531225296442688,0.0,0.25,1.5,0.13333333333333333,0.45199999999999996,0.028000000000000025
49,F,3,Unknown,Married,Less than $40K,Gold,30,4,3,2,15987.0,0,15987.0,0.658,4146,69,0.533,0.0,0,60.08695652173913,2.3,138.2,0.25933571026458996,0.0,0.25,0.5,0.13333333333333333,0.46699999999999997,0.34199999999999997
31,M,1,College,Married,$80K - $120K,Blue,36,4,1,0,25215.0,1445,23770.0,1.033,2588,48,1.0,0.057,0,53.916666666666664,1.3333333333333333,71.88888888888889,0.1026373190561174,0.057307158437438034,0.08333333333333333,0.0,0.1111111111111111,0.0,0.03299999999999992
54,F,4,Graduate,Single,Less than $40K,Silver,36,3,2,3,13626.0,0,13626.0,0.411,1711,30,0.25,0.0,1,57.03333333333333,0.8333333333333334,47.52777777777778,0.12556876559518568,0.0,0.16666666666666666,1.0,0.08333333333333333,0.75,0.589
56,M,3,High School,Single,$80K - $120K,Blue,44,5,2,0,19030.0,912,18118.0,0.894,4137,72,0.532,0.048,0,57.458333333333336,1.6363636363636365,94.02272727272727,0.21739358906988965,0.04792433000525486,0.16666666666666666,0.0,0.11363636363636363,0.46799999999999997,0.10599999999999998
36,F,2,High School,Single,Less than $40K,Blue,36,6,2,5,8087.0,1263,6824.0,0.615,2429,69,0.643,0.156,0,35.20289855072464,1.9166666666666667,67.47222222222223,0.30035860022257943,0.1561765796958081,0.16666666666666666,1.6666666666666667,0.16666666666666666,0.357,0.385
54,M,2,Unknown,Married,$40K - $60K,Blue,44,4,3,2,2902.0,2517,385.0,0.821,996,26,0.444,0.867,1,38.30769230769231,0.5909090909090909,22.636363636363637,0.34321157822191595,0.8673328738800827,0.25,0.5,0.09090909090909091,0.556,0.17900000000000005
35,F,3,Graduate,Single,Less than $40K,Blue,27,3,3,2,5780.0,938,4842.0,0.988,2960,65,0.757,0.162,0,45.53846153846154,2.4074074074074074,109.62962962962963,0.5121107266435986,0.16228373702422144,0.25,0.5,0.1111111111111111,0.243,0.01200000000000001
39,F,2,Graduate,Single,Unknown,Silver,35,1,3,3,32089.0,1971,30118.0,0.671,13796,121,0.833,0.061,0,114.01652892561984,3.4571428571428573,394.1714285714286,0.4299292592477173,0.06142291751067344,0.25,0.75,0.02857142857142857,0.16700000000000004,0.32899999999999996
65,F,0,Post-Graduate,Married,Less than $40K,Blue,56,5,3,2,3549.0,1880,1669.0,0.624,1215,22,0.571,0.53,0,55.22727272727273,0.39285714285714285,21.696428571428573,0.3423499577345731,0.5297266835728374,0.25,0.5,0.08928571428571429,0.42900000000000005,0.376
43,F,2,Uneducated,Single,Less than $40K,Blue,36,3,1,4,2573.0,1640,933.0,0.873,4094,77,0.638,0.637,0,53.16883116883117,2.138888888888889,113.72222222222223,1.5911387485425574,0.6373882627283327,0.08333333333333333,2.0,0.08333333333333333,0.362,0.127
